"('Styx , Don Felder', '/bands/styx-don-felder')","('2 concerts', None)",Feeder
"('The Crusaders f/ Joe Sample & Wilton Felder', '/bands/the-crusaders-f-joe-sample-wilton-felder')","('1 concerts', None)",Feeder
"('Los Bottom Feeders', '/bands/los-bottom-feeders')","('5 concerts', None)",Feeder
"('Mundenbach Faederbende', '/bands/mundenbach-faederbende')","('1 concerts', None)",Feeder
"('Feedel Band', '/bands/feedel-band')","('5 concerts', None)",Feeder
"('Ghost Feeder', '/bands/ghost-feeder')","('1 concerts', None)",Feeder
"('The Feeders', '/bands/the-feeders')","('1 concerts', None)",Feeder
"('Styx/Don Felder', '/bands/styx-don-felder-6b63077f-230c-4225-9b70-183434e4e8ab')","('1 concerts', None)",Feeder
"('Feeder Gainer', '/bands/feeder-gainer--683948')","('1 concerts', None)",Feeder
"('Feldermelder', '/bands/feldermelder')","('2 concerts', None)",Feeder
"('Robert Feddersen', '/bands/robert-feddersen')","('1 concerts', None)",Feeder
"('Bottom Feeder', '/bands/bottom-feeder')","('4 concerts', None)",Feeder
"('Knot Feeder', '/bands/knot-feeder')","('4 concerts', None)",Feeder
"('Leah Felder', '/bands/leah-felder')","('1 concerts', None)",Feeder
"('Fender', '/bands/fender')","('1 concerts', None)",Feeder
"('Maserati Deeder', '/bands/maserati-deeder')","('1 concerts', None)",Feeder
"('Deeder Zaman', '/bands/deeder-zaman')","('1 concerts', None)",Feeder
"('Red Hot Chili Peppers', '/bands/red-hot-chili-peppers')","('1,697 concerts', None)",Red
"('August Burns Red', '/bands/august-burns-red')","('1,829 concerts', None)",Red
"('girl in red', '/bands/girl-in-red')","('225 concerts', None)",Red
"('The Red Jumpsuit Apparatus', '/bands/the-red-jumpsuit-apparatus')","('1,248 concerts', None)",Red
"('Red Fang', '/bands/red-fang')","('792 concerts', None)",Red
"('Trippie Redd', '/bands/trippie-redd')","('283 concerts', None)",Red
"('Red Sun Rising', '/bands/red-sun-rising')","('409 concerts', None)",Red
"('RED', '/bands/red--7')","('981 concerts', None)",Red
"('Blood Red Shoes', '/bands/blood-red-shoes')","('662 concerts', None)",Red
"('Blonde Redhead', '/bands/blonde-redhead')","('540 concerts', None)",Red
"('Bedouin Soundclash', '/bands/bedouin-soundclash')","('621 concerts', None)",Red
"('Red City Radio', '/bands/red-city-radio')","('399 concerts', None)",Red
"('Natasha Bedingfield', '/bands/natasha-bedingfield')","('365 concerts', None)",Red
"('The Red Chord', '/bands/the-red-chord')","('615 concerts', None)",Red
"('Midnight Red', '/bands/midnight-red')","('91 concerts', None)",Red
"('Redlight King', '/bands/redlight-king')","('210 concerts', None)",Red
"('Simply Red', '/bands/simply-red')","('565 concerts', None)",Red
"('Red Rum Club', '/bands/red-rum-club')","('116 concerts', None)",Red
"('Redd Kross', '/bands/redd-kross')","('209 concerts', None)",Red
"('Vendetta Red', '/bands/vendetta-red')","('264 concerts', None)",Red
"('Bedouin', '/bands/bedouin')","('31 concerts', None)",Red
"('Redman', '/bands/redman')","('387 concerts', None)",Red
"('Red Hot Chilli Peppers', '/bands/red-hot-chilli-peppers')","('56 concerts', None)",Red
"('A Tribe Called Red', '/bands/a-tribe-called-red')","('238 concerts', None)",Red
"('Bedouine', '/bands/bedouine')","('155 concerts', None)",Red
"('Orchestral Manoeuvres in the Dark', '/bands/orchestral-manoeuvres-in-the-dark--4')","('276 concerts', None)",Orchestral Manoeuvres in the Dark
"('OMD (Orchestral Manoeuvres in the Dark)', '/bands/omd-orchestral-manoeuvres-in-the-dark')","('35 concerts', None)",Orchestral Manoeuvres in the Dark
